::1 - - [15/Sep/2022:17:22:36 +0000] "POST /companie? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:17:22:55 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:22:55 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:23:09 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:23:09 +0000] "POST /companie? HTTP/1.1" 201 131
::1 - - [15/Sep/2022:17:23:17 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:23:17 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:23:23 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:23:23 +0000] "POST /companie? HTTP/1.1" 201 130
::1 - - [15/Sep/2022:17:23:36 +0000] "OPTIONS /companie? HTTP/1.1" 204 0
::1 - - [15/Sep/2022:17:23:36 +0000] "POST /companie? HTTP/1.1" 201 132
::1 - - [15/Sep/2022:17:23:45 +0000] "GET /companie? HTTP/1.1" 200 3448
::1 - - [15/Sep/2022:17:23:45 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:24:21 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:24:21 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:28 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:28 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:32 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:32 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:39 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:27:39 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:28:01 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:17:28:01 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:05:37 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:05:37 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:05:37 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:05:37 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:08:02 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:08:02 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:08:02 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:08:02 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:16:25 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:16:25 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:16:25 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:16:25 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:18:01 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:18:01 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:18:01 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:18:01 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:19:23 +0000] "GET /rmia? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:19:23 +0000] "GET /brigade? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:19:23 +0000] "GET /bataillon? HTTP/1.1" 304 -
::1 - - [15/Sep/2022:18:19:23 +0000] "GET /companie? HTTP/1.1" 304 -
::1 - - [16/Sep/2022:02:02:39 +0000] "GET /hors_rmia? HTTP/1.1" 200 2
::1 - - [16/Sep/2022:02:03:52 +0000] "GET /hors_rmia? HTTP/1.1" 304 -
::1 - - [16/Sep/2022:02:04:19 +0000] "GET /hors_rmia? HTTP/1.1" 304 -
::1 - - [16/Sep/2022:02:04:59 +0000] "GET /hors_rmia? HTTP/1.1" 304 -
::1 - - [16/Sep/2022:02:05:17 +0000] "GET /hors_rmia? HTTP/1.1" 304 -
::1 - - [16/Sep/2022:02:05:34 +0000] "OPTIONS /hors_rmia? HTTP/1.1" 204 0
::1 - - [16/Sep/2022:02:05:35 +0000] "POST /hors_rmia? HTTP/1.1" 201 107
::1 - - [16/Sep/2022:02:05:43 +0000] "OPTIONS /hors_rmia? HTTP/1.1" 204 0
::1 - - [16/Sep/2022:02:05:43 +0000] "POST /hors_rmia? HTTP/1.1" 201 108
